DUGPOLJ 110 TP1 STRUJA ;;;;DUGPOLJ 110 TP1 RADNA SNAGA ;;;;DUGPOLJ 110 TP1 JALOVA SNAGA ;;;;DUGPOLJ 110 TP1 NAPON ;;;;DUGPOLJ 110/20 TR1 POLOŽAJ REG SKLOPKE ;;;;DUGPOLJ 20 MP SEK 1 NAPON ;;;;DUGPOLJ 110 TP2 STRUJA ;;;;DUGPOLJ 110 TP2 RADNA SNAGA ;;;;DUGPOLJ 110 TP2 JALOVA SNAGA ;;;;DUGPOLJ 110 TP2 NAPON ;;;;DUGPOLJ 110/20 TR2 POLOŽAJ REG SKLOPKE ;;;;DUGPOLJ 20 MP SEK 2 NAPON ;;
4.12.2024. 10:20:34;;18,862024;;4.12.2024. 10:45:56;;-3,60108;;4.12.2024. 11:05:12;;0,581257;;4.12.2024. 10:37:28;;115,223633;;4.12.2024. 10:38:00;;5;;4.12.2024. 10:26:14;;21,1304;;4.12.2024. 10:56:08;;17,114882;;4.12.2024. 11:05:12;;-2,951142;;4.12.2024. 11:09:44;;1,229068;;4.12.2024. 10:38:00;;116,676552;;4.12.2024. 10:44:48;;5;;4.12.2024. 10:27:10;;20,645439
4.12.2024. 10:22:08;;17,458406;;4.12.2024. 10:47:04;;-4,128557;;4.12.2024. 11:07:28;;0,581257;;4.12.2024. 10:38:00;;116,655128;;4.12.2024. 10:40:16;;5;;4.12.2024. 10:26:40;;20,853279;;4.12.2024. 10:58:24;;17,114882;;4.12.2024. 11:07:28;;-2,951142;;4.12.2024. 11:12:00;;1,229068;;4.12.2024. 10:40:16;;116,676552;;4.12.2024. 10:47:04;;5;;4.12.2024. 10:28:56;;20,749359
4.12.2024. 10:24:24;;17,458406;;4.12.2024. 10:49:20;;-4,128557;;4.12.2024. 11:09:44;;0,581257;;4.12.2024. 10:40:16;;116,655128;;4.12.2024. 10:42:32;;5;;4.12.2024. 10:27:54;;20,853279;;4.12.2024. 11:00:40;;17,114882;;4.12.2024. 11:09:44;;-2,951142;;4.12.2024. 11:14:16;;1,229068;;4.12.2024. 10:42:32;;116,676552;;4.12.2024. 10:49:20;;5;;4.12.2024. 10:31:12;;20,749359
4.12.2024. 10:26:40;;17,458406;;4.12.2024. 10:51:36;;-4,128557;;4.12.2024. 11:12:00;;0,581257;;4.12.2024. 10:42:32;;116,655128;;4.12.2024. 10:44:48;;5;;4.12.2024. 10:28:56;;20,93988;;4.12.2024. 11:02:56;;17,114882;;4.12.2024. 11:12:00;;-2,951142;;4.12.2024. 11:16:32;;1,229068;;4.12.2024. 10:44:48;;116,676552;;4.12.2024. 10:51:36;;5;;4.12.2024. 10:33:28;;20,749359
4.12.2024. 10:27:44;;17,458406;;4.12.2024. 10:53:52;;-4,128557;;4.12.2024. 11:14:16;;0,581257;;4.12.2024. 10:44:48;;116,655128;;4.12.2024. 10:47:04;;5;;4.12.2024. 10:31:12;;20,93988;;4.12.2024. 11:05:12;;17,114882;;4.12.2024. 11:14:16;;-2,951142;;4.12.2024. 11:18:48;;1,229068;;4.12.2024. 10:47:04;;116,676552;;4.12.2024. 10:53:52;;5;;4.12.2024. 10:35:44;;20,749359
4.12.2024. 10:28:56;;18,890343;;4.12.2024. 10:56:08;;-4,128557;;4.12.2024. 11:16:32;;0,581257;;4.12.2024. 10:47:04;;116,655128;;4.12.2024. 10:49:20;;5;;4.12.2024. 10:33:28;;20,93988;;4.12.2024. 11:05:16;;17,114882;;4.12.2024. 11:16:32;;-2,951142;;4.12.2024. 11:21:04;;1,229068;;4.12.2024. 10:49:20;;116,676552;;4.12.2024. 10:56:02;;5;;4.12.2024. 10:38:00;;20,749359
4.12.2024. 10:29:22;;18,890343;;4.12.2024. 10:58:24;;-4,128557;;4.12.2024. 11:18:48;;0,581257;;4.12.2024. 10:49:20;;116,655128;;4.12.2024. 10:51:36;;5;;4.12.2024. 10:35:44;;20,93988;;4.12.2024. 11:06:32;;14,6241;;4.12.2024. 11:18:48;;-2,951142;;4.12.2024. 11:23:20;;1,229068;;4.12.2024. 10:51:36;;116,676552;;4.12.2024. 10:56:08;;4;;4.12.2024. 10:40:16;;20,749359
4.12.2024. 10:30:06;;17,508368;;4.12.2024. 11:00:40;;-4,128557;;4.12.2024. 11:21:04;;0,581257;;4.12.2024. 10:51:36;;116,655128;;4.12.2024. 10:53:52;;5;;4.12.2024. 10:38:00;;20,93988;;4.12.2024. 11:09:44;;16,057232;;4.12.2024. 11:21:04;;-2,951142;;4.12.2024. 11:25:36;;1,229068;;4.12.2024. 10:53:52;;116,676552;;4.12.2024. 10:58:24;;4;;4.12.2024. 10:42:32;;20,749359
4.12.2024. 10:33:28;;18,876272;;4.12.2024. 11:02:56;;-4,128557;;4.12.2024. 11:23:20;;0,581257;;4.12.2024. 10:53:52;;116,655128;;4.12.2024. 10:56:08;;5;;4.12.2024. 10:40:16;;20,93988;;4.12.2024. 11:12:00;;16,057232;;4.12.2024. 11:23:20;;-2,951142;;4.12.2024. 11:27:52;;1,229068;;4.12.2024. 10:56:08;;116,676552;;4.12.2024. 11:00:40;;4;;4.12.2024. 10:44:48;;20,749359
4.12.2024. 10:35:44;;18,876272;;4.12.2024. 11:05:12;;-4,128557;;4.12.2024. 11:25:36;;0,581257;;4.12.2024. 10:56:08;;116,655128;;4.12.2024. 10:58:24;;5;;4.12.2024. 10:42:32;;20,93988;;4.12.2024. 11:14:16;;16,057232;;4.12.2024. 11:25:36;;-2,951142;;4.12.2024. 11:30:08;;1,229068;;4.12.2024. 10:58:24;;116,676552;;4.12.2024. 11:02:56;;4;;4.12.2024. 10:47:04;;20,749359
4.12.2024. 10:37:18;;18,876272;;4.12.2024. 11:07:28;;-4,128557;;4.12.2024. 11:27:52;;0,581257;;4.12.2024. 10:58:24;;116,655128;;4.12.2024. 11:00:40;;5;;4.12.2024. 10:44:12;;20,93988;;4.12.2024. 11:16:32;;16,057232;;4.12.2024. 11:27:52;;-2,951142;;4.12.2024. 11:32:24;;1,229068;;4.12.2024. 11:00:40;;116,676552;;4.12.2024. 11:05:12;;4;;4.12.2024. 10:49:20;;20,749359
4.12.2024. 10:38:00;;20,258844;;4.12.2024. 11:09:44;;-4,128557;;4.12.2024. 11:30:08;;0,581257;;4.12.2024. 11:00:40;;116,655128;;4.12.2024. 11:02:56;;5;;4.12.2024. 10:44:48;;20,957201;;4.12.2024. 11:18:48;;16,057232;;4.12.2024. 11:30:08;;-2,951142;;4.12.2024. 11:34:40;;1,229068;;4.12.2024. 11:02:56;;116,676552;;4.12.2024. 11:07:28;;4;;4.12.2024. 10:51:36;;20,749359
4.12.2024. 10:40:16;;20,258844;;4.12.2024. 11:12:00;;-4,128557;;4.12.2024. 11:32:24;;0,581257;;4.12.2024. 11:02:56;;116,655128;;4.12.2024. 11:05:12;;5;;4.12.2024. 10:47:04;;20,957201;;4.12.2024. 11:21:04;;16,057232;;4.12.2024. 11:32:24;;-2,951142;;4.12.2024. 11:36:56;;1,229068;;4.12.2024. 11:05:12;;116,676552;;4.12.2024. 11:09:44;;4;;4.12.2024. 10:52:16;;20,749359
4.12.2024. 10:40:22;;20,258844;;4.12.2024. 11:14:16;;-4,128557;;4.12.2024. 11:34:40;;0,581257;;4.12.2024. 11:05:12;;116,655128;;4.12.2024. 11:07:28;;5;;4.12.2024. 10:49:20;;20,957201;;4.12.2024. 11:23:20;;16,057232;;4.12.2024. 11:34:40;;-2,951142;;4.12.2024. 11:39:12;;1,229068;;4.12.2024. 11:07:28;;116,676552;;4.12.2024. 11:12:00;;4;;4.12.2024. 10:53:52;;20,680079
4.12.2024. 10:42:32;;18,84067;;4.12.2024. 11:16:32;;-4,128557;;4.12.2024. 11:36:56;;0,581257;;4.12.2024. 11:07:28;;116,655128;;4.12.2024. 11:09:44;;5;;4.12.2024. 10:51:36;;20,957201;;4.12.2024. 11:25:36;;16,057232;;4.12.2024. 11:36:56;;-2,951142;;4.12.2024. 11:41:28;;1,229068;;4.12.2024. 11:09:44;;116,676552;;4.12.2024. 11:14:16;;4;;4.12.2024. 10:55:24;;20,680079
4.12.2024. 10:42:48;;18,84067;;4.12.2024. 11:18:48;;-4,128557;;4.12.2024. 11:39:12;;0,581257;;4.12.2024. 11:09:44;;116,655128;;4.12.2024. 11:12:00;;5;;4.12.2024. 10:53:52;;20,957201;;4.12.2024. 11:27:52;;16,057232;;4.12.2024. 11:39:12;;-2,951142;;4.12.2024. 11:43:44;;1,229068;;4.12.2024. 11:12:00;;116,676552;;4.12.2024. 11:16:32;;4;;4.12.2024. 10:56:08;;20,62812
4.12.2024. 10:43:28;;17,419724;;4.12.2024. 11:21:04;;-4,128557;;4.12.2024. 11:41:28;;0,581257;;4.12.2024. 11:12:00;;116,655128;;4.12.2024. 11:14:16;;5;;4.12.2024. 10:56:08;;20,957201;;4.12.2024. 11:30:08;;16,057232;;4.12.2024. 11:41:28;;-2,951142;;4.12.2024. 11:46:00;;1,229068;;4.12.2024. 11:14:16;;116,676552;;4.12.2024. 11:18:48;;4;;4.12.2024. 10:56:38;;20,62812
4.12.2024. 10:45:02;;18,784735;;4.12.2024. 11:23:20;;-4,128557;;4.12.2024. 11:43:44;;0,581257;;4.12.2024. 11:14:16;;116,655128;;4.12.2024. 11:16:32;;5;;4.12.2024. 10:58:24;;20,957201;;4.12.2024. 11:32:24;;16,057232;;4.12.2024. 11:43:44;;-2,951142;;4.12.2024. 11:48:16;;1,229068;;4.12.2024. 11:16:32;;116,676552;;4.12.2024. 11:21:04;;4;;4.12.2024. 10:58:24;;20,36832
4.12.2024. 10:47:04;;20,261148;;4.12.2024. 11:25:36;;-4,128557;;4.12.2024. 11:46:00;;0,581257;;4.12.2024. 11:16:32;;116,655128;;4.12.2024. 11:18:48;;5;;4.12.2024. 11:00:40;;20,957201;;4.12.2024. 11:34:40;;16,057232;;4.12.2024. 11:46:00;;-2,951142;;4.12.2024. 11:50:32;;1,229068;;4.12.2024. 11:18:48;;116,676552;;4.12.2024. 11:23:20;;4;;4.12.2024. 11:00:40;;20,36832
4.12.2024. 10:49:20;;20,261148;;4.12.2024. 11:27:52;;-4,128557;;4.12.2024. 11:48:16;;0,581257;;4.12.2024. 11:18:48;;116,655128;;4.12.2024. 11:21:04;;5;;4.12.2024. 11:01:50;;20,957201;;4.12.2024. 11:36:56;;16,057232;;4.12.2024. 11:48:16;;-2,951142;;4.12.2024. 11:52:48;;1,229068;;4.12.2024. 11:21:04;;116,676552;;4.12.2024. 11:25:36;;4;;4.12.2024. 11:01:24;;20,36832
4.12.2024. 10:51:36;;20,261148;;4.12.2024. 11:30:08;;-4,128557;;4.12.2024. 11:49:48;;1,111757;;4.12.2024. 11:21:04;;116,655128;;4.12.2024. 11:23:20;;5;;4.12.2024. 11:02:56;;20,8706;;4.12.2024. 11:39:12;;16,057232;;4.12.2024. 11:50:32;;-2,951142;;4.12.2024. 11:55:04;;1,229068;;4.12.2024. 11:23:20;;116,676552;;4.12.2024. 11:27:52;;4;;4.12.2024. 11:02:56;;20,281719
4.12.2024. 10:53:52;;20,261148;;4.12.2024. 11:32:24;;-4,128557;;4.12.2024. 11:50:32;;0,562576;;4.12.2024. 11:23:20;;116,655128;;4.12.2024. 11:25:36;;5;;4.12.2024. 11:05:12;;20,8706;;4.12.2024. 11:41:28;;16,057232;;4.12.2024. 11:52:48;;-2,951142;;4.12.2024. 11:57:20;;1,229068;;4.12.2024. 11:25:36;;116,676552;;4.12.2024. 11:30:08;;4;;4.12.2024. 11:05:12;;20,281719
4.12.2024. 10:55:50;;20,261148;;4.12.2024. 11:34:40;;-4,128557;;4.12.2024. 11:52:48;;0,562576;;4.12.2024. 11:25:36;;116,655128;;4.12.2024. 11:26:10;;5;;4.12.2024. 11:07:28;;20,8706;;4.12.2024. 11:43:44;;16,057232;;4.12.2024. 11:55:04;;-2,951142;;4.12.2024. 11:59:36;;1,229068;;4.12.2024. 11:27:10;;116,676552;;4.12.2024. 11:31:16;;4;;4.12.2024. 11:07:28;;20,281719
4.12.2024. 10:56:08;;21,772934;;4.12.2024. 11:36:56;;-4,128557;;4.12.2024. 11:55:04;;0,562576;;4.12.2024. 11:27:52;;116,655128;;4.12.2024. 11:27:52;;4;;4.12.2024. 11:09:44;;20,8706;;4.12.2024. 11:46:00;;16,057232;;4.12.2024. 11:57:20;;-2,951142;;4.12.2024. 12:01:52;;1,229068;;4.12.2024. 11:27:52;;118,107216;;4.12.2024. 11:32:24;;5;;4.12.2024. 11:07:34;;20,281719
4.12.2024. 10:58:24;;21,772934;;4.12.2024. 11:39:12;;-4,128557;;4.12.2024. 11:57:20;;0,562576;;4.12.2024. 11:30:08;;116,655128;;4.12.2024. 11:28:38;;4;;4.12.2024. 11:11:46;;20,8706;;4.12.2024. 11:48:16;;16,057232;;4.12.2024. 11:59:36;;-2,951142;;4.12.2024. 12:04:08;;1,229068;;4.12.2024. 11:28:00;;118,107216;;4.12.2024. 11:34:40;;5;;4.12.2024. 11:09:44;;20,333679
4.12.2024. 11:00:40;;21,772934;;4.12.2024. 11:41:28;;-4,128557;;4.12.2024. 11:59:36;;0,562576;;4.12.2024. 11:32:24;;116,655128;;4.12.2024. 11:30:08;;5;;4.12.2024. 11:12:00;;20,905239;;4.12.2024. 11:50:32;;16,057232;;4.12.2024. 12:01:52;;-2,951142;;4.12.2024. 12:06:24;;1,229068;;4.12.2024. 11:30:08;;116,671486;;4.12.2024. 11:35:26;;5;;4.12.2024. 11:12:00;;20,333679
4.12.2024. 11:02:56;;21,772934;;4.12.2024. 11:43:44;;-4,128557;;4.12.2024. 12:01:52;;0,562576;;4.12.2024. 11:34:40;;116,655128;;4.12.2024. 11:32:24;;5;;4.12.2024. 11:14:16;;20,905239;;4.12.2024. 11:52:48;;16,057232;;4.12.2024. 12:04:08;;-2,951142;;4.12.2024. 12:08:40;;1,229068;;4.12.2024. 11:32:24;;116,671486;;4.12.2024. 11:36:56;;4;;4.12.2024. 11:14:16;;20,333679
4.12.2024. 11:05:12;;21,772934;;4.12.2024. 11:46:00;;-4,128557;;4.12.2024. 12:04:08;;0,562576;;4.12.2024. 11:35:40;;116,655128;;4.12.2024. 11:34:40;;5;;4.12.2024. 11:16:32;;20,905239;;4.12.2024. 11:55:04;;16,057232;;4.12.2024. 12:06:24;;-2,951142;;4.12.2024. 12:10:56;;1,229068;;4.12.2024. 11:34:40;;116,671486;;4.12.2024. 11:39:12;;4;;4.12.2024. 11:16:32;;20,333679
4.12.2024. 11:06:16;;21,740639;;4.12.2024. 11:48:16;;-4,128557;;4.12.2024. 12:06:24;;0,562576;;4.12.2024. 11:36:56;;118,106255;;4.12.2024. 11:35:34;;5;;4.12.2024. 11:18:48;;20,905239;;4.12.2024. 11:57:20;;16,057232;;4.12.2024. 12:08:40;;-2,951142;;4.12.2024. 12:13:12;;1,229068;;4.12.2024. 11:35:24;;116,671486;;4.12.2024. 11:41:28;;4;;4.12.2024. 11:18:48;;20,333679
4.12.2024. 11:06:18;;23,264769;;4.12.2024. 11:48:54;;-4,128557;;4.12.2024. 12:08:40;;0,562576;;4.12.2024. 11:39:12;;118,106255;;4.12.2024. 11:36:56;;4;;4.12.2024. 11:19:12;;20,905239;;4.12.2024. 11:59:02;;16,057232;;4.12.2024. 12:10:56;;-2,951142;;4.12.2024. 12:15:28;;1,229068;;4.12.2024. 11:36:56;;118,114372;;4.12.2024. 11:43:44;;4;;4.12.2024. 11:21:04;;20,333679
4.12.2024. 11:08:32;;21,863386;;4.12.2024. 11:49:10;;-4,686282;;4.12.2024. 12:10:56;;0,562576;;4.12.2024. 11:41:28;;118,106255;;4.12.2024. 11:39:12;;4;;4.12.2024. 11:21:04;;20,8706;;4.12.2024. 11:59:36;;14,580651;;4.12.2024. 12:13:12;;-2,951142;;4.12.2024. 12:17:44;;1,229068;;4.12.2024. 11:39:12;;118,114372;;4.12.2024. 11:46:00;;4;;4.12.2024. 11:23:20;;20,333679
4.12.2024. 11:09:44;;20,43071;;4.12.2024. 11:52:48;;-4,166171;;4.12.2024. 12:13:12;;0,562576;;4.12.2024. 11:43:44;;118,106255;;4.12.2024. 11:41:28;;4;;4.12.2024. 11:23:20;;20,8706;;4.12.2024. 12:01:32;;14,580651;;4.12.2024. 12:15:28;;-2,951142;;4.12.2024. 12:20:00;;1,229068;;4.12.2024. 11:41:28;;118,114372;;4.12.2024. 11:48:16;;4;;4.12.2024. 11:25:36;;20,333679
4.12.2024. 11:11:30;;21,798201;;4.12.2024. 11:55:04;;-4,166171;;4.12.2024. 12:15:28;;0,562576;;4.12.2024. 11:46:00;;118,106255;;4.12.2024. 11:43:44;;4;;4.12.2024. 11:25:36;;20,8706;;4.12.2024. 12:01:52;;16,07642;;4.12.2024. 12:17:44;;-2,951142;;4.12.2024. 12:22:16;;1,229068;;4.12.2024. 11:43:44;;118,114372;;4.12.2024. 11:49:44;;4;;4.12.2024. 11:25:54;;20,333679
4.12.2024. 11:12:00;;20,354086;;4.12.2024. 11:57:20;;-4,166171;;4.12.2024. 12:17:44;;0,562576;;4.12.2024. 11:48:16;;118,106255;;4.12.2024. 11:46:00;;4;;4.12.2024. 11:26:46;;21,1304;;4.12.2024. 12:03:20;;16,07642;;4.12.2024. 12:20:00;;-2,951142;;4.12.2024. 12:24:32;;1,229068;;4.12.2024. 11:46:00;;118,114372;;4.12.2024. 11:50:32;;5;;4.12.2024. 11:27:52;;20,57616
4.12.2024. 11:12:28;;20,354086;;4.12.2024. 11:58:02;;-4,166171;;4.12.2024. 12:20:00;;0,562576;;4.12.2024. 11:48:40;;121,054871;;4.12.2024. 11:48:16;;4;;4.12.2024. 11:27:52;;20,8706;;4.12.2024. 12:04:08;;14,388597;;4.12.2024. 12:22:16;;-2,951142;;4.12.2024. 12:26:48;;1,229068;;4.12.2024. 11:48:16;;118,114372;;4.12.2024. 11:52:48;;5;;4.12.2024. 11:28:58;;20,57616
4.12.2024. 11:12:32;;21,732803;;4.12.2024. 11:59:36;;-4,687869;;4.12.2024. 12:22:16;;0,562576;;4.12.2024. 11:50:32;;115,775269;;4.12.2024. 11:49:20;;4;;4.12.2024. 11:30:08;;20,8706;;4.12.2024. 12:06:00;;15,777916;;4.12.2024. 12:24:32;;-2,951142;;4.12.2024. 12:29:04;;1,229068;;4.12.2024. 11:48:40;;121,162315;;4.12.2024. 11:55:04;;5;;4.12.2024. 11:30:08;;20,316359
4.12.2024. 11:16:32;;20,362116;;4.12.2024. 12:01:52;;-4,687869;;4.12.2024. 12:24:32;;0,562576;;4.12.2024. 11:52:48;;115,775269;;4.12.2024. 11:50:32;;5;;4.12.2024. 11:30:46;;20,8706;;4.12.2024. 12:06:24;;14,226501;;4.12.2024. 12:26:48;;-2,951142;;4.12.2024. 12:31:20;;1,229068;;4.12.2024. 11:50:32;;115,844749;;4.12.2024. 11:57:20;;5;;4.12.2024. 11:31:54;;20,316359
4.12.2024. 11:18:00;;20,362116;;4.12.2024. 12:03:44;;-4,687869;;4.12.2024. 12:24:42;;0,562576;;4.12.2024. 11:55:04;;115,775269;;4.12.2024. 11:52:48;;5;;4.12.2024. 11:32:24;;20,83596;;4.12.2024. 12:06:58;;14,226501;;4.12.2024. 12:29:04;;-2,951142;;4.12.2024. 12:33:36;;1,229068;;4.12.2024. 11:52:48;;115,844749;;4.12.2024. 11:58:26;;5;;4.12.2024. 11:32:24;;20,541519
4.12.2024. 11:18:32;;21,745104;;4.12.2024. 12:04:08;;-4,067845;;4.12.2024. 12:26:48;;1,082962;;4.12.2024. 11:57:20;;115,775269;;4.12.2024. 11:55:04;;5;;4.12.2024. 11:34:40;;20,83596;;4.12.2024. 12:08:40;;16,057585;;4.12.2024. 12:31:20;;-2,951142;;4.12.2024. 12:35:52;;1,229068;;4.12.2024. 11:55:04;;115,844749;;4.12.2024. 11:59:36;;6;;4.12.2024. 11:34:40;;20,541519
4.12.2024. 11:19:28;;20,366842;;4.12.2024. 12:04:20;;-4,067845;;4.12.2024. 12:29:04;;1,082962;;4.12.2024. 11:57:52;;115,775269;;4.12.2024. 11:57:20;;5;;4.12.2024. 11:35:56;;20,83596;;4.12.2024. 12:10:56;;16,057585;;4.12.2024. 12:33:36;;-2,951142;;4.12.2024. 12:38:08;;1,229068;;4.12.2024. 11:57:20;;115,844749;;4.12.2024. 11:59:46;;6;;4.12.2024. 11:35:14;;20,541519
4.12.2024. 11:20:10;;21,966021;;4.12.2024. 12:06:24;;-4,659183;;4.12.2024. 12:31:20;;1,082962;;4.12.2024. 11:59:14;;114,298332;;4.12.2024. 11:58:00;;5;;4.12.2024. 11:36:56;;20,957201;;4.12.2024. 12:13:12;;16,057585;;4.12.2024. 12:35:52;;-2,951142;;4.12.2024. 12:40:24;;1,229068;;4.12.2024. 11:57:52;;115,844749;;4.12.2024. 12:01:52;;4;;4.12.2024. 11:36:08;;20,92256
4.12.2024. 11:23:20;;20,470922;;4.12.2024. 12:08:40;;-4,659183;;4.12.2024. 12:33:36;;1,082962;;4.12.2024. 12:01:38;;117,190948;;4.12.2024. 11:59:28;;7;;4.12.2024. 11:39:12;;20,957201;;4.12.2024. 12:15:28;;16,057585;;4.12.2024. 12:38:08;;-2,951142;;4.12.2024. 12:42:40;;1,229068;;4.12.2024. 11:59:14;;114,385612;;4.12.2024. 12:02:08;;4;;4.12.2024. 11:39:12;;20,697399
4.12.2024. 11:25:36;;20,470922;;4.12.2024. 12:10:56;;-4,659183;;4.12.2024. 12:35:52;;1,082962;;4.12.2024. 12:01:52;;115,751442;;4.12.2024. 11:59:54;;6;;4.12.2024. 11:41:28;;20,957201;;4.12.2024. 12:17:44;;16,057585;;4.12.2024. 12:40:24;;-2,951142;;4.12.2024. 12:44:56;;1,229068;;4.12.2024. 11:59:48;;115,821404;;4.12.2024. 12:04:00;;6;;4.12.2024. 11:41:28;;20,697399
4.12.2024. 11:27:52;;20,470922;;4.12.2024. 12:13:12;;-4,659183;;4.12.2024. 12:38:08;;1,082962;;4.12.2024. 12:03:20;;112,803108;;4.12.2024. 12:01:52;;5;;4.12.2024. 11:43:44;;20,957201;;4.12.2024. 12:20:00;;16,057585;;4.12.2024. 12:42:40;;-2,951142;;4.12.2024. 12:47:12;;1,229068;;4.12.2024. 12:01:34;;117,323959;;4.12.2024. 12:05:32;;3;;4.12.2024. 11:43:44;;20,697399
4.12.2024. 11:28:20;;20,470922;;4.12.2024. 12:15:28;;-4,659183;;4.12.2024. 12:40:24;;1,082962;;4.12.2024. 12:04:08;;117,207817;;4.12.2024. 12:02:22;;5;;4.12.2024. 11:46:00;;20,957201;;4.12.2024. 12:22:16;;16,057585;;4.12.2024. 12:44:56;;-2,951142;;4.12.2024. 12:49:28;;1,229068;;4.12.2024. 12:03:20;;113,017036;;4.12.2024. 12:06:24;;5;;4.12.2024. 11:46:00;;20,697399
4.12.2024. 11:30:08;;19,058357;;4.12.2024. 12:17:44;;-4,659183;;4.12.2024. 12:42:40;;1,082962;;4.12.2024. 12:05:08;;118,697769;;4.12.2024. 12:03:46;;7;;4.12.2024. 11:48:16;;20,957201;;4.12.2024. 12:24:32;;16,057585;;4.12.2024. 12:47:12;;-2,951142;;4.12.2024. 12:51:44;;1,229068;;4.12.2024. 12:04:08;;117,347572;;4.12.2024. 12:08:40;;5;;4.12.2024. 11:48:16;;20,697399
4.12.2024. 11:31:50;;20,474424;;4.12.2024. 12:20:00;;-4,659183;;4.12.2024. 12:44:56;;1,082962;;4.12.2024. 12:05:52;;112,908539;;4.12.2024. 12:05:40;;4;;4.12.2024. 11:48:42;;20,957201;;4.12.2024. 12:26:48;;16,057585;;4.12.2024. 12:49:28;;-2,951142;;4.12.2024. 12:54:00;;1,229068;;4.12.2024. 12:05:08;;118,842552;;4.12.2024. 12:10:56;;5;;4.12.2024. 11:49:28;;20,697399
4.12.2024. 11:32:24;;19,047377;;4.12.2024. 12:22:16;;-4,659183;;4.12.2024. 12:47:12;;1,082962;;4.12.2024. 12:08:40;;115,996475;;4.12.2024. 12:06:24;;6;;4.12.2024. 11:50:32;;20,66276;;4.12.2024. 12:29:04;;16,057585;;4.12.2024. 12:51:44;;-2,951142;;4.12.2024. 12:56:16;;1,229068;;4.12.2024. 12:05:52;;113,010117;;4.12.2024. 12:13:12;;5;;4.12.2024. 11:50:28;;20,2644
4.12.2024. 11:33:16;;19,047377;;4.12.2024. 12:24:32;;-4,659183;;4.12.2024. 12:49:28;;1,082962;;4.12.2024. 12:10:56;;115,996475;;4.12.2024. 12:08:40;;6;;4.12.2024. 11:51:28;;20,66276;;4.12.2024. 12:31:20;;16,057585;;4.12.2024. 12:54:00;;-2,951142;;4.12.2024. 12:58:32;;1,229068;;4.12.2024. 12:08:40;;114,893951;;4.12.2024. 12:15:28;;5;;4.12.2024. 11:52:48;;20,489559
4.12.2024. 11:34:40;;20,485147;;4.12.2024. 12:26:48;;-4,659183;;4.12.2024. 12:51:44;;1,082962;;4.12.2024. 12:13:12;;115,996475;;4.12.2024. 12:10:56;;6;;4.12.2024. 11:52:48;;20,801321;;4.12.2024. 12:33:36;;16,057585;;4.12.2024. 12:56:16;;-2,951142;;4.12.2024. 13:00:48;;1,229068;;4.12.2024. 12:10:56;;114,893951;;4.12.2024. 12:17:44;;5;;4.12.2024. 11:55:04;;20,489559
4.12.2024. 11:36:56;;20,485147;;4.12.2024. 12:29:04;;-4,659183;;4.12.2024. 12:54:00;;1,082962;;4.12.2024. 12:14:06;;114,538071;;4.12.2024. 12:13:12;;6;;4.12.2024. 11:55:04;;20,801321;;4.12.2024. 12:35:52;;16,057585;;4.12.2024. 12:58:32;;-2,951142;;4.12.2024. 13:03:04;;1,229068;;4.12.2024. 12:13:12;;114,893951;;4.12.2024. 12:18:30;;5;;4.12.2024. 11:56:42;;20,489559
4.12.2024. 11:39:12;;20,485147;;4.12.2024. 12:31:20;;-4,659183;;4.12.2024. 12:56:16;;1,082962;;4.12.2024. 12:15:28;;115,998779;;4.12.2024. 12:14:44;;6;;4.12.2024. 11:56:00;;20,801321;;4.12.2024. 12:38:08;;16,057585;;4.12.2024. 13:00:48;;-2,951142;;4.12.2024. 13:05:20;;1,229068;;4.12.2024. 12:14:10;;114,893951;;4.12.2024. 12:20:00;;6;;4.12.2024. 11:57:20;;20,57616
4.12.2024. 11:39:58;;20,485147;;4.12.2024. 12:33:36;;-4,659183;;4.12.2024. 12:58:32;;1,082962;;4.12.2024. 12:17:40;;115,998779;;4.12.2024. 12:15:28;;5;;4.12.2024. 11:57:20;;20,97452;;4.12.2024. 12:40:24;;16,057585;;4.12.2024. 13:03:04;;-2,951142;;4.12.2024. 13:07:36;;1,229068;;4.12.2024. 12:15:28;;116,35302;;4.12.2024. 12:20:02;;6;;4.12.2024. 11:59:12;;20,21244
4.12.2024. 11:41:26;;22,167921;;4.12.2024. 12:35:52;;-4,659183;;4.12.2024. 13:00:48;;1,082962;;4.12.2024. 12:17:44;;114,511551;;4.12.2024. 12:17:44;;5;;4.12.2024. 11:59:14;;20,680079;;4.12.2024. 12:42:40;;16,057585;;4.12.2024. 13:05:20;;-2,951142;;4.12.2024. 13:09:52;;1,229068;;4.12.2024. 12:17:14;;116,35302;;4.12.2024. 12:22:16;;4;;4.12.2024. 11:59:36;;20,801321
4.12.2024. 11:43:14;;20,793732;;4.12.2024. 12:38:08;;-4,659183;;4.12.2024. 13:03:04;;1,082962;;4.12.2024. 12:19:44;;114,511551;;4.12.2024. 12:17:54;;5;;4.12.2024. 11:59:36;;21,372881;;4.12.2024. 12:44:56;;16,057585;;4.12.2024. 13:07:36;;-2,951142;;4.12.2024. 13:12:08;;1,229068;;4.12.2024. 12:17:44;;114,920631;;4.12.2024. 12:24:12;;6;;4.12.2024. 12:01:24;;20,801321
