VRBORAN 110/35/10 TR1 POLOŽAJ REG SKLOPKE ;;;;VRBORAN 110/35/10 TR2 POLOŽAJ REG SKLOPKE ;;;;VRBORAN 35 TP1 STRUJA ;;;;VRBORAN 35 TP1 RADNA SNAGA ;;;;VRBORAN 35 TP1 JALOVA SNAGA ;;;;VRBORAN 35 TP1 NAPON ;;;;VRBORAN 35 TP2 STRUJA ;;;;VRBORAN 35 TP2 RADNA SNAGA ;;;;VRBORAN 35 TP2 JALOVA SNAGA ;;;;VRBORAN 35 TP2 NAPON ;;;;
4.12.2024. 12:24:14;;5;;4.12.2024. 12:31:28;;3;;4.12.2024. 11:07:40;;69,384285;;4.12.2024. 11:07:58;;4,141114;;4.12.2024. 11:08:12;;-0,782362;;4.12.2024. 11:08:06;;35,068336;;4.12.2024. 11:07:32;;68,677551;;4.12.2024. 11:07:42;;4,127321;;4.12.2024. 11:07:58;;1,186102;;4.12.2024. 11:08:32;;34,921459;;
4.12.2024. 12:25:12;;2;;4.12.2024. 12:33:20;;3;;4.12.2024. 11:09:12;;68,045036;;4.12.2024. 11:09:18;;4,091975;;4.12.2024. 11:08:32;;-0,819244;;4.12.2024. 11:08:36;;35,048237;;4.12.2024. 11:07:58;;70,127251;;4.12.2024. 11:08:40;;4,067267;;4.12.2024. 11:08:20;;1,151621;;4.12.2024. 11:09:20;;34,950584;;
4.12.2024. 12:27:44;;3;;4.12.2024. 12:35:10;;3;;4.12.2024. 11:09:58;;67,913811;;4.12.2024. 11:10:00;;4,065602;;4.12.2024. 11:10:02;;-0,775068;;4.12.2024. 11:09:54;;35,05827;;4.12.2024. 11:09:58;;68,392853;;4.12.2024. 11:10:00;;4,036496;;4.12.2024. 11:10:04;;1,190895;;4.12.2024. 11:10:32;;34,94664;;
4.12.2024. 12:29:36;;3;;4.12.2024. 12:35:12;;4;;4.12.2024. 11:11:10;;70,17527;;4.12.2024. 11:11:12;;4,169688;;4.12.2024. 11:10:38;;-0,828722;;4.12.2024. 11:11:00;;35,079659;;4.12.2024. 11:10:46;;70,758064;;4.12.2024. 11:11:12;;4,132199;;4.12.2024. 11:10:36;;1,152044;;4.12.2024. 11:11:12;;34,961113;;
4.12.2024. 12:31:28;;3;;4.12.2024. 12:37:04;;4;;4.12.2024. 11:12:22;;68,646736;;4.12.2024. 11:12:26;;4,114633;;4.12.2024. 11:11:28;;-0,748855;;4.12.2024. 11:11:36;;35,050854;;4.12.2024. 11:12:22;;69,118843;;4.12.2024. 11:12:22;;4,068643;;4.12.2024. 11:11:30;;1,204267;;4.12.2024. 11:11:38;;34,931152;;
4.12.2024. 12:33:20;;3;;4.12.2024. 12:38:56;;4;;4.12.2024. 11:13:02;;70,524551;;4.12.2024. 11:13:04;;4,230216;;4.12.2024. 11:12:12;;-0,832664;;4.12.2024. 11:13:04;;35,081261;;4.12.2024. 11:13:04;;71,683151;;4.12.2024. 11:13:04;;4,188689;;4.12.2024. 11:12:14;;1,133742;;4.12.2024. 11:12:28;;34,96846;;
4.12.2024. 12:35:12;;3;;4.12.2024. 12:40:48;;4;;4.12.2024. 11:13:26;;69,543083;;4.12.2024. 11:13:30;;4,178034;;4.12.2024. 11:13:20;;-0,832518;;4.12.2024. 11:13:34;;35,081261;;4.12.2024. 11:13:26;;70,479187;;4.12.2024. 11:13:26;;4,174981;;4.12.2024. 11:13:22;;1,153082;;4.12.2024. 11:13:16;;34,968037;;
4.12.2024. 12:37:04;;3;;4.12.2024. 12:42:40;;4;;4.12.2024. 11:14:36;;71,235847;;4.12.2024. 11:14:36;;4,295203;;4.12.2024. 11:14:54;;-0,764814;;4.12.2024. 11:14:56;;35,070061;;4.12.2024. 11:14:38;;72,615807;;4.12.2024. 11:14:36;;4,266787;;4.12.2024. 11:14:36;;1,227655;;4.12.2024. 11:14:56;;34,933529;;
4.12.2024. 12:38:56;;3;;4.12.2024. 12:44:32;;4;;4.12.2024. 11:15:04;;70,856133;;4.12.2024. 11:15:04;;4,255139;;4.12.2024. 11:15:02;;-0,793283;;4.12.2024. 11:15:00;;35,070061;;4.12.2024. 11:15:04;;71,853233;;4.12.2024. 11:15:06;;4,237864;;4.12.2024. 11:14:58;;1,202828;;4.12.2024. 11:15:06;;34,933529;;
4.12.2024. 12:40:48;;3;;4.12.2024. 12:46:24;;4;;4.12.2024. 11:16:16;;68,67527;;4.12.2024. 11:16:20;;4,140696;;4.12.2024. 11:16:22;;-0,845961;;4.12.2024. 11:16:48;;35,088139;;4.12.2024. 11:16:24;;69,418251;;4.12.2024. 11:16:18;;4,116961;;4.12.2024. 11:16:16;;1,131845;;4.12.2024. 11:15:38;;34,973091;;
4.12.2024. 12:42:40;;3;;4.12.2024. 12:48:10;;4;;4.12.2024. 11:17:30;;70,560898;;4.12.2024. 11:16:50;;4,17463;;4.12.2024. 11:17:40;;-0,788952;;4.12.2024. 11:16:56;;35,088139;;4.12.2024. 11:17:28;;71,906975;;4.12.2024. 11:16:50;;4,162223;;4.12.2024. 11:17:28;;1,192174;;4.12.2024. 11:16:52;;34,949039;;
4.12.2024. 12:44:32;;3;;4.12.2024. 12:48:16;;3;;4.12.2024. 11:17:58;;69,360794;;4.12.2024. 11:18:26;;4,290122;;4.12.2024. 11:18:40;;-0,841215;;4.12.2024. 11:18:00;;35,070976;;4.12.2024. 11:17:52;;70,461197;;4.12.2024. 11:18:28;;4,268425;;4.12.2024. 11:18:40;;1,14221;;4.12.2024. 11:17:12;;34,963074;;
4.12.2024. 12:45:00;;3;;4.12.2024. 12:50:08;;3;;4.12.2024. 11:20:14;;69,666832;;4.12.2024. 11:18:44;;4,277831;;4.12.2024. 11:18:48;;-0,841215;;4.12.2024. 11:18:58;;35,080647;;4.12.2024. 11:19:48;;71,53109;;4.12.2024. 11:19:16;;4,245119;;4.12.2024. 11:18:48;;1,14221;;4.12.2024. 11:19:00;;34,951038;;
4.12.2024. 12:46:24;;4;;4.12.2024. 12:52:00;;3;;4.12.2024. 11:20:24;;70,348679;;4.12.2024. 11:20:14;;4,195499;;4.12.2024. 11:19:42;;-0,777429;;4.12.2024. 11:20:28;;35,093826;;4.12.2024. 11:20:20;;70,611115;;4.12.2024. 11:20:22;;4,20686;;4.12.2024. 11:19:42;;1,2208;;4.12.2024. 11:20:16;;34,975449;;
4.12.2024. 12:47:26;;4;;4.12.2024. 12:53:52;;3;;4.12.2024. 11:20:40;;70,215233;;4.12.2024. 11:20:34;;4,220686;;4.12.2024. 11:21:18;;-0,837976;;4.12.2024. 11:21:16;;35,104561;;4.12.2024. 11:20:40;;71,159584;;4.12.2024. 11:20:40;;4,214765;;4.12.2024. 11:21:52;;1,207622;;4.12.2024. 11:20:48;;34,973488;;
4.12.2024. 12:48:16;;3;;4.12.2024. 12:55:44;;3;;4.12.2024. 11:22:10;;71,496964;;4.12.2024. 11:20:56;;4,308021;;4.12.2024. 11:21:46;;-0,780482;;4.12.2024. 11:22:24;;35,070801;;4.12.2024. 11:22:10;;72,648933;;4.12.2024. 11:22:14;;4,283613;;4.12.2024. 11:22:24;;1,141979;;4.12.2024. 11:21:28;;34,956192;;
4.12.2024. 12:50:08;;3;;4.12.2024. 12:57:36;;3;;4.12.2024. 11:22:30;;71,040306;;4.12.2024. 11:22:54;;4,320287;;4.12.2024. 11:22:32;;-0,841808;;4.12.2024. 11:22:58;;35,080994;;4.12.2024. 11:22:34;;71,640869;;4.12.2024. 11:23:34;;4,301745;;4.12.2024. 11:22:32;;1,141979;;4.12.2024. 11:22:50;;34,962814;;
4.12.2024. 12:52:00;;3;;4.12.2024. 12:59:28;;3;;4.12.2024. 11:23:34;;72,135582;;4.12.2024. 11:24:16;;4,214601;;4.12.2024. 11:23:30;;-0,803616;;4.12.2024. 11:23:56;;35,057289;;4.12.2024. 11:23:34;;73,196335;;4.12.2024. 11:24:16;;4,220662;;4.12.2024. 11:24:16;;1,23021;;4.12.2024. 11:23:28;;34,9464;;
4.12.2024. 12:53:52;;3;;4.12.2024. 13:01:20;;3;;4.12.2024. 11:24:28;;70,8088;;4.12.2024. 11:24:46;;4,192116;;4.12.2024. 11:25:12;;-0,851724;;4.12.2024. 11:24:32;;35,075367;;4.12.2024. 11:24:34;;71,542709;;4.12.2024. 11:24:32;;4,252585;;4.12.2024. 11:25:28;;1,221724;;4.12.2024. 11:24:18;;34,946659;;
4.12.2024. 12:55:44;;3;;4.12.2024. 13:03:12;;3;;4.12.2024. 11:26:00;;69,258575;;4.12.2024. 11:26:04;;4,411633;;4.12.2024. 11:26:08;;0,204546;;4.12.2024. 11:26:00;;35,545185;;4.12.2024. 11:26:04;;65,997513;;4.12.2024. 11:26:08;;4,093649;;4.12.2024. 11:26:08;;0,132371;;4.12.2024. 11:26:02;;35,429054;;
4.12.2024. 12:57:36;;3;;4.12.2024. 13:05:04;;3;;4.12.2024. 11:26:18;;69,114204;;4.12.2024. 11:27:12;;4,226348;;4.12.2024. 11:26:56;;0,230512;;4.12.2024. 11:26:56;;35,357544;;4.12.2024. 11:26:30;;66,082436;;4.12.2024. 11:26:50;;4,086706;;4.12.2024. 11:26:48;;0,124231;;4.12.2024. 11:26:56;;35,239651;;
4.12.2024. 12:59:28;;3;;4.12.2024. 13:06:56;;3;;4.12.2024. 11:28:00;;72,29052;;4.12.2024. 11:27:46;;4,372527;;4.12.2024. 11:26:58;;-0,820983;;4.12.2024. 11:28:00;;34,903393;;4.12.2024. 11:27:38;;73,948792;;4.12.2024. 11:27:46;;4,360941;;4.12.2024. 11:27:40;;1,209617;;4.12.2024. 11:28:00;;34,707962;;
4.12.2024. 13:01:20;;3;;4.12.2024. 13:08:48;;3;;4.12.2024. 11:29:14;;72,297806;;4.12.2024. 11:28:38;;4,252316;;4.12.2024. 11:28:16;;-0,800345;;4.12.2024. 11:28:38;;34,650631;;4.12.2024. 11:28:06;;72,913826;;4.12.2024. 11:28:06;;4,299179;;4.12.2024. 11:28:36;;1,129656;;4.12.2024. 11:28:26;;34,519535;;
4.12.2024. 13:03:12;;3;;4.12.2024. 13:10:40;;3;;4.12.2024. 11:29:36;;71,175262;;4.12.2024. 11:29:24;;4,434542;;4.12.2024. 11:29:44;;0,229218;;4.12.2024. 11:29:36;;34,896263;;4.12.2024. 11:29:36;;67,947075;;4.12.2024. 11:29:52;;4,176755;;4.12.2024. 11:29:28;;0,118459;;4.12.2024. 11:29:32;;34,7869;;
4.12.2024. 13:05:04;;3;;4.12.2024. 13:12:32;;3;;4.12.2024. 11:30:22;;71,112106;;4.12.2024. 11:30:10;;4,379817;;4.12.2024. 11:30:20;;0,170522;;4.12.2024. 11:30:22;;34,893284;;4.12.2024. 11:30:04;;68,01635;;4.12.2024. 11:29:56;;4,176755;;4.12.2024. 11:30:20;;0,109618;;4.12.2024. 11:30:18;;34,76936;;
4.12.2024. 13:06:56;;3;;4.12.2024. 13:14:24;;3;;4.12.2024. 11:31:44;;73,483688;;4.12.2024. 11:31:44;;4,488916;;4.12.2024. 11:31:22;;0,230339;;4.12.2024. 11:31:38;;34,751945;;4.12.2024. 11:31:44;;69,893936;;4.12.2024. 11:31:42;;4,29533;;4.12.2024. 11:30:46;;0,179133;;4.12.2024. 11:31:14;;34,65218;;
4.12.2024. 13:08:48;;3;;4.12.2024. 13:16:16;;3;;4.12.2024. 11:31:54;;72,685471;;4.12.2024. 11:31:58;;4,443209;;4.12.2024. 11:31:48;;0,197008;;4.12.2024. 11:32:44;;34,760979;;4.12.2024. 11:31:46;;69,893936;;4.12.2024. 11:31:54;;4,2397;;4.12.2024. 11:32:56;;0,086036;;4.12.2024. 11:32:44;;34,638393;;
4.12.2024. 13:10:40;;3;;4.12.2024. 13:18:08;;3;;4.12.2024. 11:32:56;;71,235588;;4.12.2024. 11:33:08;;4,361884;;4.12.2024. 11:32:20;;0,146042;;4.12.2024. 11:33:10;;34,814453;;4.12.2024. 11:33:16;;67,910675;;4.12.2024. 11:33:14;;4,16649;;4.12.2024. 11:33:12;;0,144107;;4.12.2024. 11:33:02;;34,699974;;
4.12.2024. 13:12:32;;3;;4.12.2024. 13:20:00;;3;;4.12.2024. 11:33:46;;72,568787;;4.12.2024. 11:34:32;;4,383539;;4.12.2024. 11:33:54;;0,150965;;4.12.2024. 11:34:30;;34,751888;;4.12.2024. 11:33:44;;69,566917;;4.12.2024. 11:34:10;;4,166625;;4.12.2024. 11:33:56;;0,094182;;4.12.2024. 11:34:30;;34,629482;;
4.12.2024. 13:14:24;;3;;4.12.2024. 13:21:52;;3;;4.12.2024. 11:34:02;;71,12294;;4.12.2024. 11:35:24;;4,469315;;4.12.2024. 11:34:06;;0,204077;;4.12.2024. 11:35:28;;35,441944;;4.12.2024. 11:34:06;;68,021019;;4.12.2024. 11:35:24;;4,259589;;4.12.2024. 11:35:20;;0,134506;;4.12.2024. 11:35:28;;35,285427;;
4.12.2024. 13:16:16;;3;;4.12.2024. 13:23:44;;3;;4.12.2024. 11:36:00;;71,522675;;4.12.2024. 11:35:38;;4,46489;;4.12.2024. 11:35:38;;0,215559;;4.12.2024. 11:35:38;;35,441944;;4.12.2024. 11:35:38;;68,918503;;4.12.2024. 11:35:40;;4,250659;;4.12.2024. 11:35:30;;0,118551;;4.12.2024. 11:35:40;;35,323357;;
4.12.2024. 13:18:08;;3;;4.12.2024. 13:25:36;;3;;4.12.2024. 11:36:22;;72,718956;;4.12.2024. 11:36:00;;4,327945;;4.12.2024. 11:35:42;;-0,850233;;4.12.2024. 11:36:40;;35,221901;;4.12.2024. 11:36:28;;73,408737;;4.12.2024. 11:36:20;;4,372222;;4.12.2024. 11:36:42;;1,165548;;4.12.2024. 11:36:34;;35,096962;;
4.12.2024. 13:20:00;;3;;4.12.2024. 13:27:28;;3;;4.12.2024. 11:37:52;;71,51651;;4.12.2024. 11:37:36;;4,382504;;4.12.2024. 11:37:24;;-0,844333;;4.12.2024. 11:39:02;;35,231693;;4.12.2024. 11:37:34;;73,61805;;4.12.2024. 11:37:36;;4,383176;;4.12.2024. 11:37:50;;1,113213;;4.12.2024. 11:37:52;;35,140064;;
4.12.2024. 13:21:52;;3;;4.12.2024. 13:29:20;;3;;4.12.2024. 11:38:36;;72,796631;;4.12.2024. 11:37:54;;4,309278;;4.12.2024. 11:39:08;;-0,795152;;4.12.2024. 11:39:12;;35,297462;;4.12.2024. 11:37:58;;72,348366;;4.12.2024. 11:37:52;;4,299354;;4.12.2024. 11:38:56;;1,160016;;4.12.2024. 11:39:12;;35,179508;;
4.12.2024. 13:23:44;;3;;4.12.2024. 13:31:12;;3;;4.12.2024. 11:39:18;;71,793335;;4.12.2024. 11:40:48;;4,453918;;4.12.2024. 11:40:24;;-0,849783;;4.12.2024. 11:39:28;;35,297462;;4.12.2024. 11:39:56;;72,311859;;4.12.2024. 11:40:44;;4,41336;;4.12.2024. 11:39:30;;1,138878;;4.12.2024. 11:39:32;;35,179508;;
4.12.2024. 13:25:36;;3;;4.12.2024. 13:33:04;;3;;4.12.2024. 11:40:36;;73,410522;;4.12.2024. 11:41:04;;4,355105;;4.12.2024. 11:41:04;;-0,79169;;4.12.2024. 11:40:42;;35,232807;;4.12.2024. 11:40:44;;73,57106;;4.12.2024. 11:41:04;;4,32696;;4.12.2024. 11:39:50;;1,072042;;4.12.2024. 11:40:48;;35,134254;;
4.12.2024. 13:27:28;;3;;4.12.2024. 13:34:56;;3;;4.12.2024. 11:41:38;;72,738976;;4.12.2024. 11:41:40;;4,422732;;4.12.2024. 11:41:36;;-0,777574;;4.12.2024. 11:41:08;;35,294933;;4.12.2024. 11:41:18;;71,752472;;4.12.2024. 11:41:38;;4,393507;;4.12.2024. 11:41:48;;1,166514;;4.12.2024. 11:41:18;;35,166351;;
4.12.2024. 13:29:20;;3;;4.12.2024. 13:36:48;;3;;4.12.2024. 11:42:20;;71,394577;;4.12.2024. 11:42:22;;4,342991;;4.12.2024. 11:42:10;;-0,829573;;4.12.2024. 11:41:42;;35,258121;;4.12.2024. 11:41:40;;72,87561;;4.12.2024. 11:42:22;;4,298567;;4.12.2024. 11:42:10;;1,104779;;4.12.2024. 11:41:38;;35,134521;;
4.12.2024. 13:31:12;;3;;4.12.2024. 13:38:40;;3;;4.12.2024. 11:43:36;;71,778099;;4.12.2024. 11:43:36;;4,36533;;4.12.2024. 11:43:06;;-0,776081;;4.12.2024. 11:44:12;;35,299244;;4.12.2024. 11:43:36;;72,04821;;4.12.2024. 11:43:36;;4,32238;;4.12.2024. 11:43:30;;1,097276;;4.12.2024. 11:43:02;;35,163254;;
4.12.2024. 13:33:04;;3;;4.12.2024. 13:40:32;;3;;4.12.2024. 11:44:38;;73,490135;;4.12.2024. 11:44:34;;4,458982;;4.12.2024. 11:43:30;;-0,839601;;4.12.2024. 11:44:48;;35,254627;;4.12.2024. 11:44:24;;73,882652;;4.12.2024. 11:44:48;;4,39766;;4.12.2024. 11:43:40;;1,193972;;4.12.2024. 11:43:18;;35,143353;;
4.12.2024. 13:34:56;;3;;4.12.2024. 13:42:24;;3;;4.12.2024. 11:45:04;;73,827927;;4.12.2024. 11:46:04;;4,481691;;4.12.2024. 11:44:50;;-0,805537;;4.12.2024. 11:45:24;;35,242298;;4.12.2024. 11:45:52;;72,956558;;4.12.2024. 11:45:52;;4,372037;;4.12.2024. 11:44:50;;1,131809;;4.12.2024. 11:45:30;;35,117111;;
4.12.2024. 13:36:48;;3;;4.12.2024. 13:44:16;;3;;4.12.2024. 11:46:34;;72,375336;;4.12.2024. 11:46:32;;4,418275;;4.12.2024. 11:44:56;;-0,669678;;4.12.2024. 11:45:46;;35,293804;;4.12.2024. 11:46:40;;74,589737;;4.12.2024. 11:46:40;;4,434279;;4.12.2024. 11:46:38;;1,199924;;4.12.2024. 11:45:54;;35,174488;;
4.12.2024. 13:38:40;;3;;4.12.2024. 13:46:08;;3;;4.12.2024. 11:46:42;;73,247894;;4.12.2024. 11:48:10;;4,348135;;4.12.2024. 11:47:56;;-0,827035;;4.12.2024. 11:48:02;;35,123917;;4.12.2024. 11:47:08;;74,230499;;4.12.2024. 11:48:28;;4,316669;;4.12.2024. 11:47:50;;1,127258;;4.12.2024. 11:48:28;;34,895023;;
4.12.2024. 13:40:32;;3;;4.12.2024. 13:48:00;;3;;4.12.2024. 11:48:10;;71,804871;;4.12.2024. 11:48:32;;4,471237;;4.12.2024. 11:48:32;;-0,757248;;4.12.2024. 11:48:32;;36,254543;;4.12.2024. 11:48:22;;72,339005;;4.12.2024. 11:48:32;;4,510799;;4.12.2024. 11:48:32;;1,289341;;4.12.2024. 11:48:32;;35,979309;;
4.12.2024. 13:42:24;;3;;4.12.2024. 13:49:52;;3;;4.12.2024. 11:48:42;;72,506989;;4.12.2024. 11:48:42;;4,560155;;4.12.2024. 11:48:56;;-0,916064;;4.12.2024. 11:48:40;;36,254543;;4.12.2024. 11:49:18;;74,523964;;4.12.2024. 11:48:42;;4,55808;;4.12.2024. 11:48:36;;1,289341;;4.12.2024. 11:48:42;;36,139023;;
4.12.2024. 13:44:16;;3;;4.12.2024. 13:51:44;;3;;4.12.2024. 11:50:22;;75,102554;;4.12.2024. 11:49:22;;4,34501;;4.12.2024. 11:50:20;;0,305398;;4.12.2024. 11:49:22;;34,601185;;4.12.2024. 11:49:28;;69,683983;;4.12.2024. 11:49:34;;4,239039;;4.12.2024. 11:49:28;;0,120324;;4.12.2024. 11:49:24;;34,425518;;
4.12.2024. 13:46:08;;3;;4.12.2024. 13:53:36;;3;;4.12.2024. 11:50:30;;75,023415;;4.12.2024. 11:50:26;;4,538247;;4.12.2024. 11:51:34;;0,300641;;4.12.2024. 11:51:38;;34,695225;;4.12.2024. 11:50:38;;71,384583;;4.12.2024. 11:50:26;;4,324495;;4.12.2024. 11:51:36;;0,226599;;4.12.2024. 11:50:30;;34,565239;;
4.12.2024. 13:48:00;;3;;4.12.2024. 13:55:28;;3;;4.12.2024. 11:52:16;;73,761406;;4.12.2024. 11:52:16;;4,46276;;4.12.2024. 11:52:16;;0,219092;;4.12.2024. 11:52:14;;34,661499;;4.12.2024. 11:52:16;;70,636658;;4.12.2024. 11:51:56;;4,250977;;4.12.2024. 11:52:16;;0,153527;;4.12.2024. 11:52:12;;34,535816;;
4.12.2024. 13:49:52;;3;;4.12.2024. 13:57:20;;3;;4.12.2024. 11:52:34;;74,10257;;4.12.2024. 11:52:34;;4,46276;;4.12.2024. 11:53:12;;0,187124;;4.12.2024. 11:52:56;;34,69693;;4.12.2024. 11:52:22;;70,636658;;4.12.2024. 11:52:36;;4,243165;;4.12.2024. 11:52:36;;0,193349;;4.12.2024. 11:53:06;;34,565182;;
4.12.2024. 13:51:44;;3;;4.12.2024. 13:59:12;;3;;4.12.2024. 11:53:38;;71,495834;;4.12.2024. 11:53:38;;4,313346;;4.12.2024. 11:53:42;;0,258421;;4.12.2024. 11:54:00;;34,5947;;4.12.2024. 11:53:36;;67,981552;;4.12.2024. 11:53:38;;4,108148;;4.12.2024. 11:53:12;;0,117216;;4.12.2024. 11:53:58;;34,473495;;
4.12.2024. 13:53:36;;3;;4.12.2024. 14:01:04;;3;;4.12.2024. 11:54:54;;73,972214;;4.12.2024. 11:54:54;;4,486193;;4.12.2024. 11:54:16;;0,211557;;4.12.2024. 11:54:18;;34,707024;;4.12.2024. 11:54:38;;70,856644;;4.12.2024. 11:54:48;;4,255434;;4.12.2024. 11:54:42;;0,20111;;4.12.2024. 11:54:10;;34,530975;;
4.12.2024. 13:55:28;;3;;4.12.2024. 14:02:56;;3;;4.12.2024. 11:55:46;;72,03463;;4.12.2024. 11:55:56;;4,374712;;4.12.2024. 11:55:02;;0,270125;;4.12.2024. 11:55:28;;34,920689;;4.12.2024. 11:55:36;;68,687515;;4.12.2024. 11:55:56;;4,172697;;4.12.2024. 11:55:32;;0,153718;;4.12.2024. 11:55:28;;34,805298;;
4.12.2024. 13:57:20;;3;;4.12.2024. 14:03:04;;3;;4.12.2024. 11:56:44;;72,464722;;4.12.2024. 11:56:28;;4,452906;;4.12.2024. 11:56:26;;0,253447;;4.12.2024. 11:56:36;;34,851067;;4.12.2024. 11:56:52;;69,032547;;4.12.2024. 11:57:28;;4,176212;;4.12.2024. 11:57:30;;0,123274;;4.12.2024. 11:56:04;;34,724648;;
4.12.2024. 13:59:12;;3;;4.12.2024. 14:04:48;;2;;4.12.2024. 11:57:36;;74,280785;;4.12.2024. 11:57:52;;4,3169;;4.12.2024. 11:57:52;;-0,79035;;4.12.2024. 11:57:48;;34,384209;;4.12.2024. 11:57:52;;74,599533;;4.12.2024. 11:57:52;;4,321927;;4.12.2024. 11:57:52;;1,17821;;4.12.2024. 11:57:48;;34,212418;;
4.12.2024. 14:01:04;;3;;4.12.2024. 14:06:40;;2;;4.12.2024. 11:58:28;;74,263107;;4.12.2024. 11:58:06;;4,236222;;4.12.2024. 11:58:04;;-0,806477;;4.12.2024. 11:58:06;;34,292431;;4.12.2024. 11:58:22;;70,246758;;4.12.2024. 11:58:18;;4,18211;;4.12.2024. 11:58:12;;0,164441;;4.12.2024. 11:58:06;;34,188183;;
4.12.2024. 14:02:44;;3;;4.12.2024. 14:08:32;;2;;4.12.2024. 11:59:00;;72,557823;;4.12.2024. 11:59:44;;4,594235;;4.12.2024. 11:59:44;;0,37332;;4.12.2024. 11:59:44;;35,744801;;4.12.2024. 11:59:44;;76,684364;;4.12.2024. 11:59:44;;4,499553;;4.12.2024. 11:59:44;;1,419001;;4.12.2024. 11:59:44;;35,556999;;
4.12.2024. 14:02:56;;2;;4.12.2024. 14:10:24;;2;;4.12.2024. 12:00:42;;76,488663;;4.12.2024. 12:00:10;;4,658072;;4.12.2024. 12:00:10;;0,421051;;4.12.2024. 12:00:06;;35,719254;;4.12.2024. 12:00:20;;77,048294;;4.12.2024. 12:00:22;;4,52559;;4.12.2024. 12:00:18;;1,361137;;4.12.2024. 12:00:10;;35,614227;;
4.12.2024. 14:04:48;;2;;4.12.2024. 14:12:16;;2;;4.12.2024. 12:01:30;;74,090553;;4.12.2024. 12:01:36;;4,507497;;4.12.2024. 12:00:20;;-0,726054;;4.12.2024. 12:01:36;;34,769653;;4.12.2024. 12:01:32;;71,023483;;4.12.2024. 12:01:36;;4,279046;;4.12.2024. 12:01:36;;0,158586;;4.12.2024. 12:01:36;;34,674908;;
4.12.2024. 14:06:40;;2;;4.12.2024. 14:14:08;;2;;4.12.2024. 12:02:28;;73,247299;;4.12.2024. 12:02:34;;4,259429;;4.12.2024. 12:02:34;;-1,771333;;4.12.2024. 12:02:20;;34,043747;;4.12.2024. 12:02:32;;83,28392;;4.12.2024. 12:02:18;;4,180189;;4.12.2024. 12:02:06;;0,126674;;4.12.2024. 12:02:18;;33,937046;;
4.12.2024. 14:08:32;;2;;4.12.2024. 14:16:00;;2;;4.12.2024. 12:02:34;;76,98864;;4.12.2024. 12:03:28;;4,557692;;4.12.2024. 12:03:28;;0,412362;;4.12.2024. 12:03:28;;35,46722;;4.12.2024. 12:03:28;;70,446381;;4.12.2024. 12:02:36;;4,458508;;4.12.2024. 12:02:32;;2,244704;;4.12.2024. 12:03:28;;35,366238;;
4.12.2024. 14:10:24;;2;;4.12.2024. 14:17:52;;2;;4.12.2024. 12:04:00;;72,975563;;4.12.2024. 12:04:38;;4,720603;;4.12.2024. 12:04:08;;-0,753654;;4.12.2024. 12:03:56;;35,968109;;4.12.2024. 12:04:10;;76,06958;;4.12.2024. 12:04:02;;4,524261;;4.12.2024. 12:04:00;;1,414917;;4.12.2024. 12:03:56;;35,827118;;
4.12.2024. 14:12:16;;2;;4.12.2024. 14:19:44;;2;;4.12.2024. 12:04:34;;78,991547;;4.12.2024. 12:05:20;;4,492393;;4.12.2024. 12:04:36;;1,346217;;4.12.2024. 12:05:20;;34,347668;;4.12.2024. 12:04:46;;70,140617;;4.12.2024. 12:04:38;;4,285707;;4.12.2024. 12:04:38;;-0,837023;;4.12.2024. 12:05:20;;34,186714;;
4.12.2024. 14:14:08;;2;;4.12.2024. 14:21:36;;2;;4.12.2024. 12:06:08;;72,122955;;4.12.2024. 12:05:48;;4,296713;;4.12.2024. 12:05:22;;0,164111;;4.12.2024. 12:05:46;;33,484657;;4.12.2024. 12:05:44;;69,989044;;4.12.2024. 12:05:44;;4,110225;;4.12.2024. 12:05:44;;0,059182;;4.12.2024. 12:05:46;;33,371796;;
4.12.2024. 14:16:00;;2;;4.12.2024. 14:23:28;;2;;4.12.2024. 12:07:12;;75,173393;;4.12.2024. 12:05:56;;4,502579;;4.12.2024. 12:05:48;;-0,801062;;4.12.2024. 12:05:58;;34,933331;;4.12.2024. 12:07:12;;76,69973;;4.12.2024. 12:07:02;;4,496736;;4.12.2024. 12:06:12;;1,320605;;4.12.2024. 12:07:12;;34,743679;;
4.12.2024. 14:17:52;;2;;4.12.2024. 14:25:06;;2;;4.12.2024. 12:07:38;;74,628372;;4.12.2024. 12:07:14;;4,476133;;4.12.2024. 12:08:12;;-0,823166;;4.12.2024. 12:07:40;;34,861206;;4.12.2024. 12:08:24;;75,833916;;4.12.2024. 12:07:14;;4,483461;;4.12.2024. 12:08:08;;1,16767;;4.12.2024. 12:07:20;;34,743679;;
4.12.2024. 14:19:44;;2;;4.12.2024. 14:25:20;;4;;4.12.2024. 12:08:50;;73,455185;;4.12.2024. 12:07:50;;4,422905;;4.12.2024. 12:08:44;;-0,742017;;4.12.2024. 12:08:16;;34,900463;;4.12.2024. 12:08:34;;74,831207;;4.12.2024. 12:08:32;;4,414658;;4.12.2024. 12:08:52;;1,238055;;4.12.2024. 12:08:06;;34,778;;
